9.353059308,4.674987402,2.938021808,4.16041423,8.271922545,8.899953767,7.562512673
9.329669099,6.549576257,2.539592168,4.457130008,8.240031886,8.141156636,7.766271948
9.406783589,5.240680299,2.848362876,4.935825717,8.266215391,8.307794495,7.74318064
9.380589793,4.889771257,4.889771257,4.889771257,8.357639713,9.747752252,7.812091893
9.140055667,6.262139247,3.236604155,4.751177328,8.542991399,7.462672235,8.043959077
10.91522487,5.727597864,3.557672863,2.557672863,6.645135704,7.511869173,7.949990286
9.287992494,6.172515276,3.587552776,4.028125367,8.185339317,8.133344679,7.919749206
9.346767938,6.634693519,3.556691007,3.194120928,7.878619102,9.389581021,7.862499437
9.23729442,6.478751747,2.288927189,4.37639003,8.076829748,7.748358807,8.165444135
9.587774897,5.507401481,4.244367075,2.92243898,7.677326482,8.320470054,7.995687962
9.240855631,6.512302277,3.545469141,4.478354945,8.113943519,8.91258601,7.478354945
9.530253763,5.188268015,6.216837168,4.244851544,8.052206466,8.37730184,7.714336827
9.33016159,6.281427767,2.670930174,4.323006871,7.945724293,7.724662158,7.96686306
9.373119733,5.760064926,3.606259589,4.454256496,7.960288527,8.270173432,7.876788532
9.284827304,5.175466744,4.43850115,4.38959155,7.962063106,8.109039383,7.784275987
9.398207566,7.348651742,0.809492931,3.979417932,8.085617336,6.509932649,7.886308528
9.655128371,5.285894562,2.53100706,4.778934573,8.196342977,8.272474046,7.788394902
9.193467905,5.857581353,3.495011273,4.14708797,7.995995382,8.816939368,7.664936275
9.357100005,6.203710371,4.918308152,3.503270653,7.918308152,7.137476672,7.005770993
9.070458968,6.73417558,4.997209986,4.412247485,8.253549739,7.094071525,7.568751971
9.008970006,7.461482211,4.346004994,4.635511611,7.602344747,8.699641948,7.602344747
9.384589258,5.869477867,5.326950633,3.388351177,7.983297767,6.178428108,7.792073363
9.056472386,6.301584883,5.038550478,4.301584883,7.623512978,7.8459054,7.623512978
9.13549641,7.478098073,5.236023286,3.857511662,7.79297141,8.105439176,7.29047107
8.994873079,7.070325307,2.94562956,3.097632653,8.065723405,7.42675625,7.80912756
9.039328065,7.076560971,2.781940222,3.24137184,7.321099033,9.787564771,7.563299935
9.20987006,7.266886461,3.710493113,3.710493113,7.443209234,9.204230854,7.678312707
9.096824217,6.509410237,5.180102612,3.894700393,7.727590407,9.610662383,7.567125735
9.132145776,7.014688194,3.014688194,3.666764891,8.052823323,7.402090126,7.742608649
9.230520072,6.801826128,5.185154768,3.600192267,7.681986358,8.726724673,7.635816177
9.451905712,6.158406025,6.122782116,3.707744616,7.778133944,6.755050331,7.701720829
9.225384377,6.697551984,3.238120365,3.630437788,7.432877219,8.59567237,7.372546685
9.193059411,6.979463938,4.38834921,4.594800088,7.94215078,7.2062348,7.322115512
